review_id,platform,category,rating,sentiment,date,review_text
REV00294,Zomato,Biryani,4,positive,2023-02-22,Amazing quality for the price. Will definitely buy again! Very disappointed with this.
REV01089,Zomato,Burgers,3,neutral,2025-03-04,"Delivery was on time. Food was so-so, not great. Very disappointed with this."
REV00401,Zomato,Desserts,1,negative,2024-03-08,Very disappointed. The product looks nothing like the photos. Highly recommend!
REV00123,Amazon,Clothing,2,negative,2023-06-26,The food was burnt on one side and raw on the other. Shocking! Not worth the money at all.
REV00203,Zomato,Indian,2,negative,2023-07-14,Delivery partner was rude and dropped the bag from far. Highly recommend!
REV00836,Amazon,Clothing,4,positive,2022-02-14,Loved the food quality. Perfect spice level and very fresh. Ordered twice already.
REV00247,Zomato,Indian,5,positive,2022-04-20,Delivery was super quick and the packaging was excellent. My family loves it.
REV01140,Swiggy,Biryani,1,negative,2023-10-11,Seller is a fraud. Sent a fake product instead of the original.
REV00385,Swiggy,Desserts,3,neutral,2023-01-03,It's okay. Nothing special but does the job. My family loves it.
REV00855,Amazon,Clothing,1,negative,2023-08-13,Very disappointed. The product looks nothing like the photos. Highly recommend!
REV00220,Amazon,Home Appliances,1,negative,2025-08-14,Worst purchase ever. Do not buy this garbage. Ordered twice already.
REV00642,Zomato,Chinese,2,negative,2022-08-08,Complete waste of money. The quality is very poor. My family loves it.
REV00002,Zomato,Indian,1,negative,2022-07-11,Never received my order. And no refund either. Scammers!
REV00113,Swiggy,Chinese,5,positive,2023-03-20,Great value for money. Works as advertised. Not worth the money at all.
REV00699,Swiggy,Indian,3,neutral,2022-02-08,"Food was average. Some items were tasty, some were not. Overall a good choice."
REV00952,Swiggy,Continental,5,positive,2022-10-28,Outstanding product. Works perfectly and looks great.
REV01079,Amazon,Clothing,5,positive,2024-05-01,Tastes just like homemade. So glad I found this place! Very disappointed with this.
REV00442,Swiggy,Continental,1,negative,2024-09-27,Delivery partner was rude and dropped the bag from far. Very disappointed with this.
REV00664,Swiggy,Pizza,5,positive,2022-11-26,Amazing quality for the price. Will definitely buy again! Highly recommend!
REV01197,Zomato,Chinese,3,neutral,2024-10-03,Nothing extraordinary. Just a regular experience. Ordered twice already.
REV00318,Swiggy,Pizza,2,negative,2023-01-29,Product is a complete scam. Nothing works as advertised. Very disappointed with this.
REV00649,Zomato,Continental,5,positive,2022-10-10,Fantastic service! The delivery executive was very polite. Highly recommend!
REV00710,Amazon,Beauty,1,negative,2024-02-10,Worst pizza I've ever had. Dough was raw from the inside. Will update after more use.
REV00973,Zomato,Biryani,3,neutral,2022-09-17,The service was fine. The food was neither special nor bad. Overall a good choice.
REV00628,Swiggy,Burgers,1,negative,2025-10-03,Delivery partner was rude and dropped the bag from far. Not worth the money at all.
REV00633,Zomato,Indian,1,negative,2023-04-02,Packaging was broken and everything was spilled. Very bad! Could be much better.
REV01172,Amazon,Home Appliances,5,positive,2024-10-03,Item was well packed and exactly as shown in the listing. Overall a good choice.
REV01107,Amazon,Clothing,1,negative,2022-03-01,The food was burnt on one side and raw on the other. Shocking! Ordered twice already.
REV00796,Amazon,Electronics,1,negative,2022-02-15,The delivery took over 2 hours and the food was ice cold. Could be much better.
REV00646,Swiggy,Biryani,2,negative,2022-12-29,Never received my order. And no refund either. Scammers! Could be much better.
REV01013,Amazon,Books,1,negative,2025-10-21,Horrible taste. Nothing like what was shown in the pictures. Ordered twice already.
REV00557,Swiggy,Indian,5,positive,2025-03-15,Excellent experience overall. The app was smooth and order arrived on time. Could be much better.
REV00682,Swiggy,Indian,5,positive,2025-04-14,Excellent experience overall. The app was smooth and order arrived on time. Overall a good choice.
REV00578,Amazon,Clothing,5,positive,2025-10-19,"The food was absolutely delicious, fresh and hot on arrival! Not worth the money at all."
REV00525,Swiggy,Indian,4,positive,2025-03-25,Delivery was super quick and the packaging was excellent. Not worth the money at all.
REV01060,Zomato,Burgers,3,neutral,2025-09-04,Order was slightly delayed but food was alright. Ordered twice already.
REV00541,Amazon,Books,5,positive,2024-02-15,Love the flavor! This has become my go-to comfort food. Very disappointed with this.
REV00749,Zomato,Indian,2,negative,2022-05-19,Way overpriced for the terrible quality they delivered. Will update after more use.
REV01110,Amazon,Sports,2,neutral,2023-08-01,Decent product overall. Would maybe try alternatives next time. Not worth the money at all.
REV00485,Amazon,Sports,1,negative,2025-12-07,Product is a complete scam. Nothing works as advertised. Highly recommend!
REV00096,Amazon,Books,1,negative,2024-01-26,Worst purchase ever. Do not buy this garbage. Will update after more use.
REV01021,Amazon,Beauty,5,positive,2025-05-06,Tastes just like homemade. So glad I found this place!
REV00564,Swiggy,Pizza,2,negative,2023-06-25,Worst purchase ever. Do not buy this garbage. My family loves it.
REV00743,Amazon,Beauty,5,positive,2025-12-12,Excellent experience overall. The app was smooth and order arrived on time.
REV00864,Amazon,Beauty,1,negative,2023-11-15,Extremely salty food. Couldn't eat more than one bite. Will update after more use.
REV00892,Zomato,Indian,5,positive,2025-12-19,"Crispy, hot and fresh! The fries were amazing. Could be much better."
REV01039,Swiggy,Indian,2,negative,2022-04-01,Way overpriced for the terrible quality they delivered. My family loves it.
REV00207,Swiggy,Burgers,5,positive,2022-04-18,Fantastic service! The delivery executive was very polite. Overall a good choice.
REV00393,Zomato,Burgers,5,positive,2023-01-03,Super fast delivery and the item is exactly as described.
REV00795,Swiggy,Biryani,5,positive,2025-12-05,5 stars! This is the best purchase I've made this year. Will update after more use.
REV00871,Swiggy,Desserts,4,positive,2022-10-10,10/10 product. Would strongly recommend to everyone. Not worth the money at all.
REV00398,Zomato,Continental,2,negative,2022-03-02,The food was burnt on one side and raw on the other. Shocking! Ordered twice already.
REV00767,Swiggy,Burgers,4,positive,2023-10-09,"Wow, just wow! The product blew my mind completely. Could be much better."
REV01100,Zomato,Pizza,5,positive,2025-11-16,Outstanding product. Works perfectly and looks great. Will update after more use.
REV01029,Swiggy,Burgers,5,positive,2024-05-08,Delivery was super quick and the packaging was excellent. Ordered twice already.
REV00643,Zomato,Chinese,4,positive,2023-01-26,Best biryani I've ever had. Highly recommend this restaurant. Very disappointed with this.
REV00613,Swiggy,Indian,3,neutral,2022-08-22,Would have been better with slightly better packaging. Will update after more use.
REV00961,Amazon,Electronics,2,negative,2025-08-08,"The movie, the app, the everything — all terrible experience. Highly recommend!"
REV00726,Amazon,Books,3,neutral,2023-12-19,Food was warm enough. Taste was neither good nor bad. My family loves it.
REV00684,Zomato,Biryani,4,positive,2025-09-15,Super fast delivery and the item is exactly as described. My family loves it.
REV00099,Swiggy,Continental,2,neutral,2022-07-28,"Food was average. Some items were tasty, some were not. Not worth the money at all."
REV00805,Swiggy,Burgers,2,negative,2023-06-03,Complete waste of money. The quality is very poor. Overall a good choice.
REV00407,Zomato,Pizza,4,positive,2023-09-06,Outstanding product. Works perfectly and looks great. My family loves it.
REV00503,Swiggy,Chinese,3,neutral,2022-06-03,"Delivery was on time. Food was so-so, not great. My family loves it."
REV01072,Amazon,Sports,1,negative,2022-03-24,Disgusting! The food smelled awful and tasted even worse. Very disappointed with this.
REV01057,Amazon,Beauty,5,positive,2023-08-24,Outstanding product. Works perfectly and looks great.
REV00930,Zomato,Indian,5,positive,2025-08-01,Item was well packed and exactly as shown in the listing. Will update after more use.
REV00780,Zomato,Burgers,5,positive,2022-02-23,Super fast delivery and the item is exactly as described.
REV00201,Swiggy,Pizza,1,negative,2023-07-25,Worst purchase ever. Do not buy this garbage. Overall a good choice.
REV00135,Swiggy,Indian,1,negative,2023-11-07,Seller is a fraud. Sent a fake product instead of the original. Highly recommend!
REV01052,Zomato,Pizza,5,positive,2022-05-10,Great taste and generous portions. Will order again!
REV00041,Swiggy,Desserts,5,positive,2022-05-05,Best biryani I've ever had. Highly recommend this restaurant. Could be much better.
REV01018,Zomato,Indian,1,negative,2022-01-15,Arrived 90 minutes late. By then the food was in a terrible state.
REV00231,Zomato,Desserts,5,positive,2025-07-16,Loved the food quality. Perfect spice level and very fresh.
REV00379,Swiggy,Burgers,4,positive,2023-01-12,"Good product, solid build quality, very happy with this purchase. Very disappointed with this."
REV00289,Swiggy,Chinese,1,negative,2025-09-11,The food was cold and stale when it arrived. Totally unacceptable. Highly recommend!
REV00419,Zomato,Desserts,5,positive,2025-05-01,Amazing quality for the price. Will definitely buy again! Could be much better.
REV00392,Swiggy,Burgers,3,neutral,2023-07-10,Decent for the price but room for improvement. Very disappointed with this.
REV00593,Amazon,Home Appliances,3,neutral,2023-09-21,Works as described but the build feel is a bit cheap. Not worth the money at all.
REV01087,Swiggy,Desserts,3,neutral,2024-05-04,Product arrived in decent shape. Does what it says. Will update after more use.
REV00648,Zomato,Biryani,1,negative,2023-07-15,Packaging was broken and everything was spilled. Very bad! Not worth the money at all.
REV00521,Zomato,Continental,2,negative,2024-09-09,Never received my order. And no refund either. Scammers! Ordered twice already.
REV00065,Zomato,Burgers,5,positive,2022-08-25,Love the flavor! This has become my go-to comfort food. Could be much better.
REV00015,Zomato,Chinese,3,neutral,2025-02-23,Product arrived in decent shape. Does what it says. Not worth the money at all.
REV01065,Swiggy,Desserts,5,positive,2022-11-27,"The food was absolutely delicious, fresh and hot on arrival! Highly recommend!"
REV00493,Zomato,Pizza,5,positive,2025-03-16,Very impressed with the quality. Packaging was also very good. Overall a good choice.
REV00380,Amazon,Beauty,4,neutral,2022-06-02,"Mixed experience. Some things were good, some were not."
REV00188,Swiggy,Indian,5,positive,2024-07-07,Very impressed with the quality. Packaging was also very good. Very disappointed with this.
REV00764,Zomato,Pizza,1,negative,2023-01-04,Worst pizza I've ever had. Dough was raw from the inside. Very disappointed with this.
REV00217,Swiggy,Pizza,5,positive,2024-06-13,No complaints at all. Everything was perfect from order to delivery. Overall a good choice.
REV00792,Amazon,Clothing,5,positive,2024-02-14,Great value for money. Works as advertised. My family loves it.
REV01077,Swiggy,Pizza,2,negative,2022-10-30,Customer service is non-existent. Absolute zero support. My family loves it.
REV00879,Zomato,Biryani,2,negative,2022-12-02,The food was cold and stale when it arrived. Totally unacceptable. Highly recommend!
REV00338,Zomato,Desserts,1,negative,2022-05-08,Terrible product. Stopped working after just 2 days of use. Not worth the money at all.
REV00720,Amazon,Beauty,2,negative,2023-06-26,Way overpriced for the terrible quality they delivered. Could be much better.
REV00296,Amazon,Home Appliances,5,positive,2024-08-13,"Good product, solid build quality, very happy with this purchase. Not worth the money at all."
REV01017,Amazon,Clothing,5,positive,2025-07-18,Delivery was super quick and the packaging was excellent. Overall a good choice.
REV00456,Zomato,Pizza,1,negative,2022-07-10,Worst pizza I've ever had. Dough was raw from the inside.
REV00816,Zomato,Burgers,5,positive,2024-07-18,Outstanding product. Works perfectly and looks great. Ordered twice already.
REV00270,Zomato,Pizza,2,negative,2022-06-03,Worst pizza I've ever had. Dough was raw from the inside.
REV00996,Amazon,Beauty,1,negative,2024-07-02,Worst purchase ever. Do not buy this garbage. Will update after more use.
REV00202,Swiggy,Burgers,2,negative,2022-02-23,Seller is a fraud. Sent a fake product instead of the original. Could be much better.
REV00162,Zomato,Desserts,5,positive,2025-11-14,"Good product, solid build quality, very happy with this purchase. My family loves it."
REV00730,Swiggy,Continental,2,negative,2024-04-17,The product broke on the very first use. Pathetic quality. Ordered twice already.
REV00402,Zomato,Biryani,4,positive,2023-07-07,5 stars! This is the best purchase I've made this year. Ordered twice already.
REV00703,Zomato,Burgers,1,negative,2025-09-19,Customer service is non-existent. Absolute zero support.
REV01130,Amazon,Electronics,1,negative,2025-02-14,The product broke on the very first use. Pathetic quality. Highly recommend!
REV00566,Swiggy,Biryani,5,positive,2024-03-21,No complaints at all. Everything was perfect from order to delivery.
REV01022,Amazon,Sports,5,positive,2023-12-14,"Wow, just wow! The product blew my mind completely. Will update after more use."
REV01026,Amazon,Sports,5,positive,2023-08-07,Very happy with this purchase. The quality is top-notch. Ordered twice already.
REV01105,Swiggy,Burgers,5,positive,2024-08-18,Amazing quality for the price. Will definitely buy again!
REV00206,Zomato,Pizza,1,negative,2024-01-28,The delivery took over 2 hours and the food was ice cold. Highly recommend!
REV00035,Amazon,Clothing,5,positive,2023-01-25,Fantastic service! The delivery executive was very polite. Not worth the money at all.
REV00776,Swiggy,Pizza,5,positive,2023-07-10,Fantastic service! The delivery executive was very polite. My family loves it.
REV00509,Swiggy,Desserts,5,positive,2023-03-17,Very happy with this purchase. The quality is top-notch.
REV01184,Zomato,Continental,2,negative,2022-08-31,Seller is a fraud. Sent a fake product instead of the original. Very disappointed with this.
REV00092,Zomato,Pizza,5,positive,2024-02-16,Excellent experience overall. The app was smooth and order arrived on time. Ordered twice already.
REV00898,Amazon,Clothing,4,neutral,2024-07-18,Got what I paid for. Quality matches the price I guess. Very disappointed with this.
REV00565,Zomato,Indian,5,positive,2023-07-19,"Wow, just wow! The product blew my mind completely. Highly recommend!"
REV00777,Zomato,Desserts,4,neutral,2024-07-11,Decent product overall. Would maybe try alternatives next time. Could be much better.
REV00242,Zomato,Continental,5,positive,2024-01-24,Delivery was super quick and the packaging was excellent. Not worth the money at all.
REV00014,Zomato,Chinese,4,neutral,2024-03-21,Not impressed but not terrible either. Just average. Very disappointed with this.
REV00316,Swiggy,Biryani,5,positive,2024-02-11,Best biryani I've ever had. Highly recommend this restaurant. Could be much better.
REV00601,Amazon,Beauty,5,positive,2024-02-04,"Wow, just wow! The product blew my mind completely. Not worth the money at all."
REV00388,Swiggy,Continental,1,negative,2025-08-31,Extremely salty food. Couldn't eat more than one bite. Overall a good choice.
REV00167,Swiggy,Continental,1,negative,2025-07-10,The food was burnt on one side and raw on the other. Shocking! Highly recommend!
REV00841,Amazon,Beauty,5,positive,2022-03-18,"Crispy, hot and fresh! The fries were amazing. Will update after more use."
REV00021,Swiggy,Desserts,5,positive,2024-10-22,"The food was absolutely delicious, fresh and hot on arrival! Will update after more use."
REV00647,Amazon,Electronics,2,negative,2025-09-08,The food was cold and stale when it arrived. Totally unacceptable. My family loves it.
REV01155,Zomato,Biryani,5,positive,2025-02-20,Delivery was super quick and the packaging was excellent. Very disappointed with this.
REV00832,Zomato,Continental,4,neutral,2024-04-24,"Mixed experience. Some things were good, some were not. Ordered twice already."
REV00563,Swiggy,Burgers,4,positive,2022-08-05,Outstanding product. Works perfectly and looks great. Overall a good choice.
REV01171,Amazon,Clothing,3,neutral,2025-07-17,Decent product overall. Would maybe try alternatives next time. Very disappointed with this.
REV00687,Amazon,Electronics,1,negative,2025-01-05,Never received my order. And no refund either. Scammers! My family loves it.
REV00958,Zomato,Burgers,5,positive,2025-09-18,Excellent experience overall. The app was smooth and order arrived on time. Not worth the money at all.
REV00190,Zomato,Desserts,5,positive,2022-05-05,Very happy with this purchase. The quality is top-notch.
REV00976,Swiggy,Chinese,4,positive,2023-01-06,"The food was absolutely delicious, fresh and hot on arrival! Very disappointed with this."
REV00700,Swiggy,Burgers,2,neutral,2025-04-23,Product arrived in decent shape. Does what it says. My family loves it.
REV00511,Amazon,Electronics,1,negative,2024-07-15,Delivery partner was rude and dropped the bag from far. My family loves it.
REV01083,Zomato,Chinese,5,positive,2024-08-04,10/10 product. Would strongly recommend to everyone. Could be much better.
REV00475,Amazon,Clothing,1,negative,2025-07-30,Horrible taste. Nothing like what was shown in the pictures. Very disappointed with this.
REV00857,Amazon,Beauty,5,positive,2023-06-14,Love the flavor! This has become my go-to comfort food. Could be much better.
REV00748,Amazon,Home Appliances,5,positive,2025-10-27,Excellent experience overall. The app was smooth and order arrived on time. Very disappointed with this.
REV00253,Zomato,Indian,5,positive,2024-10-20,10/10 product. Would strongly recommend to everyone. Overall a good choice.
REV00022,Swiggy,Pizza,2,negative,2025-06-01,Customer service is non-existent. Absolute zero support. Could be much better.
REV00460,Zomato,Indian,1,negative,2022-11-20,Complete waste of money. The quality is very poor. Overall a good choice.
REV00277,Swiggy,Pizza,1,negative,2023-02-14,Extremely salty food. Couldn't eat more than one bite. Very disappointed with this.
REV00956,Amazon,Sports,5,positive,2024-01-06,Great value for money. Works as advertised. Could be much better.
REV00386,Amazon,Clothing,5,positive,2023-06-01,5 stars! This is the best purchase I've made this year. Could be much better.
REV00806,Amazon,Sports,1,negative,2022-08-20,The order was completely wrong. Got totally different food. Not worth the money at all.
REV00344,Amazon,Electronics,2,negative,2024-11-01,Very disappointed. The product looks nothing like the photos. Could be much better.
REV00770,Swiggy,Burgers,1,negative,2023-12-06,Found a hair in my food. Absolutely disgusting! Will update after more use.
REV00131,Zomato,Desserts,4,positive,2025-05-21,No complaints at all. Everything was perfect from order to delivery. Ordered twice already.
REV00872,Amazon,Books,5,positive,2025-09-05,"Crispy, hot and fresh! The fries were amazing. Highly recommend!"
REV01124,Amazon,Home Appliances,5,positive,2024-10-15,Item was well packed and exactly as shown in the listing. Very disappointed with this.
REV00088,Amazon,Books,2,negative,2023-07-13,Never received my order. And no refund either. Scammers! Not worth the money at all.
REV00331,Zomato,Pizza,2,negative,2025-08-06,Worst purchase ever. Do not buy this garbage. Very disappointed with this.
REV00467,Amazon,Electronics,4,positive,2024-01-23,Excellent experience overall. The app was smooth and order arrived on time. Ordered twice already.
REV00122,Swiggy,Biryani,1,negative,2025-03-10,Disgusting! The food smelled awful and tasted even worse. Will update after more use.
REV01045,Zomato,Desserts,2,neutral,2025-12-12,Food quantity was okay but the quality could be better. Very disappointed with this.
REV01096,Swiggy,Burgers,1,negative,2022-10-22,Extremely salty food. Couldn't eat more than one bite. Ordered twice already.
REV01131,Swiggy,Chinese,1,negative,2024-06-01,Arrived 90 minutes late. By then the food was in a terrible state. Very disappointed with this.
REV00861,Swiggy,Pizza,5,positive,2022-02-09,Great taste and generous portions. Will order again! Overall a good choice.
REV01127,Swiggy,Continental,2,negative,2024-10-05,Worst purchase ever. Do not buy this garbage. Could be much better.
